CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Churned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance
611,3.970291913552122,3,0,0,1235.49,0,True,False,False,False,True,False,True,False,True,False
775,3.871201010907891,4,0,0,50168.41,1,False,False,True,False,True,False,False,True,True,False
699,3.58351893845611,6,1,1,33687.9,0,False,True,False,False,True,False,True,False,True,False
618,3.6109179126442243,5,0,1,178705.45,1,True,False,False,False,True,False,True,False,False,True
704,3.58351893845611,3,0,1,66810.48,0,True,False,False,False,True,False,True,False,True,False
835,3.8501476017100584,5,1,1,45859.55,1,False,True,False,True,False,False,False,True,True,False
714,3.6635616461296463,3,1,0,63846.36,0,False,True,False,False,True,False,False,True,True,False
581,3.7612001156935624,4,0,1,100236.02,0,False,False,True,True,False,False,True,False,True,False
592,3.295836866004329,3,1,1,19645.65,0,True,False,False,False,True,False,False,True,False,True
551,3.7612001156935624,7,1,0,178393.68,0,True,False,False,False,True,False,False,True,False,True
689,3.332204510175204,2,0,0,78591.15,0,False,True,False,True,False,False,False,True,True,False
604,4.02535169073515,0,0,1,124954.56,0,True,False,False,True,False,False,True,False,True,False
514,3.713572066704308,7,1,1,3756.65,0,True,False,False,True,False,False,False,True,False,True
698,3.367295829986474,5,1,1,152723.23,0,True,False,False,False,True,False,True,False,True,False
581,3.9889840465642745,2,1,0,187597.98,1,False,True,False,True,False,False,True,False,True,False
573,3.4339872044851463,0,1,1,70381.49,0,False,True,False,False,True,False,True,False,True,False
449,3.4965075614664802,8,0,0,156792.89,0,False,False,True,True,False,False,False,True,False,True
850,3.4339872044851463,3,0,0,35534.68,0,False,True,False,True,False,False,True,False,True,False
612,3.713572066704308,5,0,0,151256.22,0,True,False,False,False,True,True,False,False,False,True
690,3.8918202981106265,8,0,1,51011.29,0,False,False,True,False,True,False,True,False,True,False
599,3.8918202981106265,2,1,0,111190.53,0,False,False,True,True,False,False,False,True,False,True
498,3.4965075614664802,1,1,0,69664.35,0,True,False,False,False,True,False,True,False,True,False
497,3.367295829986474,4,0,0,63233.02,1,True,False,False,True,False,False,True,False,True,False
802,3.9318256327243257,7,0,1,40855.79,0,False,False,True,False,True,False,True,False,False,True
644,3.4965075614664802,9,1,0,95673.05,0,True,False,False,False,True,False,True,False,True,False
714,3.5263605246161616,10,1,1,80234.14,0,True,False,False,False,True,False,False,True,False,True
690,3.6888794541139363,9,0,0,189051.59,1,True,False,False,True,False,False,True,False,True,False
522,3.4011973816621555,3,1,0,145490.85,0,False,False,True,False,True,False,False,True,False,True
502,3.6888794541139363,7,0,0,196278.32,0,False,True,False,True,False,False,True,False,True,False
730,4.127134385045092,2,1,1,162889.1,0,False,False,True,True,False,False,False,True,False,True
590,3.58351893845611,6,1,1,174667.58,0,False,True,False,False,True,False,False,True,True,False
458,3.5553480614894135,9,1,1,3476.38,0,False,True,False,False,True,False,False,True,True,False
553,3.713572066704308,6,1,1,19344.92,0,False,False,True,False,True,False,True,False,True,False
479,3.8501476017100584,1,1,0,95270.83,0,True,False,False,False,True,False,True,False,False,True
693,3.4339872044851463,2,1,1,107759.31,0,True,False,False,False,True,False,False,True,False,True
707,3.7612001156935624,10,1,0,118368.2,0,False,False,True,False,True,False,False,True,False,True
636,3.6109179126442243,1,1,0,52484.01,0,False,False,True,False,True,False,True,False,True,False
807,3.4965075614664802,10,1,0,178153.65,0,True,False,False,False,True,False,False,True,True,False
513,3.8066624897703196,0,1,0,49915.52,1,True,False,False,True,False,True,False,False,True,False
582,3.4339872044851463,2,1,1,33747.03,0,True,False,False,False,True,False,False,True,False,True
694,3.4657359027997265,0,1,1,59961.81,0,True,False,False,False,True,False,True,False,True,False
777,3.6635616461296463,8,1,1,18613.52,0,True,False,False,False,True,False,False,True,False,True
598,3.4657359027997265,9,1,0,198894.42,0,False,True,False,False,True,False,False,True,True,False
762,3.828641396489095,6,0,1,57014.17,1,False,True,False,False,True,True,False,False,True,False
588,3.5263605246161616,3,1,1,131729.52,0,True,False,False,True,False,False,True,False,True,False
663,3.7376696182833684,5,1,1,79169.73,0,False,True,False,False,True,False,True,False,True,False
777,3.58351893845611,7,1,0,106472.34,0,True,False,False,False,True,False,True,False,False,True
592,4.2626798770413155,4,0,1,17013.54,0,True,False,False,False,True,False,False,True,False,True
631,3.871201010907891,1,1,1,150661.42,1,False,True,False,False,True,False,True,False,True,False
725,3.8501476017100584,1,0,0,86622.56,1,False,True,False,True,False,False,True,False,True,False
850,3.5263605246161616,2,1,1,115767.93,0,True,False,False,False,True,False,True,False,True,False
540,3.6109179126442243,6,1,0,141998.89,0,True,False,False,False,True,False,False,True,False,True
674,3.58351893845611,2,1,1,182787.17,0,False,False,True,False,True,False,False,True,False,True
553,3.6375861597263857,3,0,0,187915.7,0,True,False,False,False,True,False,True,False,True,False
630,3.332204510175204,1,1,1,133267.78,0,True,False,False,True,False,False,False,True,False,True
466,3.258096538021482,3,1,1,137476.09,0,True,False,False,False,True,False,True,False,True,False
613,3.8501476017100584,6,1,1,77146.14,0,True,False,False,False,True,False,True,False,True,False
558,3.295836866004329,1,1,0,183271.15,0,True,False,False,False,True,False,True,False,True,False
775,3.4965075614664802,1,1,1,26362.4,0,False,True,False,True,False,False,False,True,True,False
698,3.9512437185814275,8,1,1,153373.71,0,False,True,False,False,True,False,True,False,True,False
608,3.4965075614664802,1,1,0,70705.58,0,False,True,False,False,True,False,False,True,True,False
670,2.995732273553991,4,1,0,119759.24,0,False,False,True,True,False,False,False,True,False,True
591,3.6635616461296463,8,0,0,42392.24,0,False,False,True,False,True,False,False,True,False,True
633,3.6888794541139363,4,0,1,34670.62,1,True,False,False,False,True,False,True,False,True,False
678,3.828641396489095,1,0,0,82106.19,0,True,False,False,True,False,False,False,True,False,True
590,3.8501476017100584,3,1,0,171774.5,0,True,False,False,False,True,False,False,True,False,True
705,3.871201010907891,0,0,0,149772.61,0,True,False,False,True,False,False,False,True,False,True
608,3.7376696182833684,10,1,0,38866.85,0,True,False,False,False,True,False,True,False,True,False
682,3.6109179126442243,8,1,0,35179.18,0,True,False,False,True,False,False,True,False,True,False
596,3.4657359027997265,3,0,0,41788.37,0,False,True,False,False,True,False,False,True,True,False
395,3.5263605246161616,5,1,1,17376.57,1,False,True,False,True,False,False,True,False,True,False
578,3.6109179126442243,1,1,0,199428.19,0,False,True,False,False,True,False,True,False,True,False
547,4.007333185232471,4,1,0,16922.28,1,False,True,False,False,True,True,False,False,True,False
609,3.6109179126442243,1,1,1,178291.89,1,True,False,False,False,True,False,True,False,True,False
774,3.58351893845611,9,1,0,152290.28,0,False,True,False,False,True,False,True,False,True,False
712,3.295836866004329,2,1,0,126809.15,0,True,False,False,True,False,False,True,False,True,False
585,3.332204510175204,9,1,1,40385.61,0,False,True,False,True,False,False,False,True,True,False
666,3.4657359027997265,10,1,1,34350.54,0,True,False,False,True,False,False,False,True,True,False
708,3.5553480614894135,8,0,0,199005.88,0,False,False,True,True,False,False,True,False,True,False
513,3.784189633918261,1,0,1,52629.73,1,True,False,False,False,True,False,False,True,True,False
445,3.6109179126442243,3,1,1,180012.39,0,True,False,False,False,True,False,False,True,False,True
690,3.784189633918261,9,0,0,35342.33,0,False,True,False,False,True,False,False,True,True,False
850,3.6109179126442243,6,1,0,109291.22,0,True,False,False,False,True,False,False,True,False,True
537,3.4965075614664802,7,1,0,62746.54,0,False,False,True,True,False,False,True,False,True,False
705,3.871201010907891,9,0,0,173273.2,1,False,True,False,False,True,False,True,False,True,False
670,3.8066624897703196,5,1,1,54340.24,0,True,False,False,True,False,False,True,False,True,False
652,3.58351893845611,1,1,1,19302.78,0,False,False,True,True,False,False,False,True,False,True
696,3.1780538303479458,9,0,0,10883.52,0,False,False,True,False,True,False,True,False,False,True
747,3.8918202981106265,6,1,1,17298.72,1,True,False,False,False,True,False,True,False,True,False
511,3.828641396489095,1,1,1,115779.48,1,True,False,False,True,False,False,True,False,False,True
743,3.7612001156935624,2,0,1,93228.86,1,False,False,True,False,True,False,False,True,True,False
532,3.9512437185814275,3,1,0,148704.77,1,False,True,False,False,True,False,True,False,True,False
642,3.4965075614664802,9,1,1,150475.14,0,False,False,True,True,False,False,False,True,False,True
554,3.9889840465642745,6,1,0,40914.32,1,False,True,False,True,False,False,True,False,True,False
604,3.5263605246161616,3,1,0,38587.7,0,False,False,True,True,False,False,False,True,False,True
602,4.276666119016055,3,1,1,171260.66,0,True,False,False,True,False,False,False,True,False,True
757,4.007333185232471,9,1,0,94187.47,1,False,False,True,True,False,True,False,False,True,False
491,3.258096538021482,4,1,1,145900.89,0,False,True,False,False,True,False,True,False,True,False
850,3.4339872044851463,4,0,0,152298.28,0,True,False,False,False,True,False,False,True,False,True
521,3.091042453358316,5,1,1,99828.45,0,True,False,False,False,True,False,False,True,False,True
726,3.6109179126442243,2,1,0,34743.98,0,True,False,False,False,True,False,False,True,True,False
596,3.4965075614664802,8,1,0,121189.3,1,True,False,False,False,True,False,True,False,False,True
850,3.5553480614894135,7,0,1,129660.59,0,False,True,False,True,False,False,True,False,True,False
637,3.713572066704308,9,1,0,145477.36,0,True,False,False,True,False,False,False,True,False,True
690,3.4657359027997265,2,0,1,151822.66,0,False,False,True,False,True,False,True,False,True,False
689,3.6888794541139363,8,1,0,49656.24,0,True,False,False,False,True,False,True,False,True,False
633,4.143134726391533,4,1,0,73856.28,1,False,False,True,False,True,False,True,False,True,False
555,3.295836866004329,8,1,1,116757.0,0,True,False,False,True,False,False,True,False,True,False
563,3.1780538303479458,7,0,0,16319.56,0,False,False,True,False,True,False,False,True,False,True
494,3.4965075614664802,1,0,1,90273.85,0,True,False,False,True,False,False,True,False,True,False
534,3.295836866004329,9,1,0,161344.13,0,True,False,False,False,True,False,False,True,False,True
696,3.7376696182833684,7,1,0,121061.89,0,False,True,False,False,True,False,True,False,True,False
535,3.912023005428146,1,0,0,69531.22,1,False,False,True,True,False,True,False,False,True,False
600,3.5263605246161616,0,0,1,3756.23,0,True,False,False,False,True,False,False,True,False,True
807,3.5263605246161616,1,0,0,114448.13,0,True,False,False,True,False,False,True,False,False,True
714,3.9512437185814275,2,0,1,144045.08,1,True,False,False,True,False,False,True,False,False,True
590,3.1780538303479458,7,1,0,58781.11,0,True,False,False,False,True,False,True,False,True,False
614,3.713572066704308,3,1,1,179227.52,0,True,False,False,True,False,False,True,False,True,False
766,3.8066624897703196,6,1,0,127332.33,0,False,True,False,True,False,False,True,False,True,False
557,3.7376696182833684,4,0,1,86642.38,0,False,False,True,False,True,False,False,True,False,True
788,3.8918202981106265,4,1,0,184178.29,1,False,True,False,True,False,False,True,False,True,False
648,3.6375861597263857,2,0,1,9551.49,0,True,False,False,True,False,False,False,True,False,True
726,3.4965075614664802,7,1,1,56053.06,0,False,True,False,True,False,False,False,True,True,False
773,3.4965075614664802,9,1,1,1118.31,0,True,False,False,False,True,False,False,True,False,True
583,3.295836866004329,4,1,1,195732.04,0,False,True,False,False,True,False,False,True,True,False
565,3.9512437185814275,5,1,0,175070.94,1,False,True,False,False,True,False,False,True,True,False
705,3.2188758248682006,9,0,1,112331.19,0,True,False,False,False,True,False,False,True,False,True
685,3.7612001156935624,4,1,0,43956.83,0,False,False,True,False,True,False,False,True,True,False
741,3.367295829986474,8,1,1,115994.52,0,True,False,False,False,True,False,False,True,False,True
658,3.332204510175204,9,1,0,166682.57,0,False,True,False,True,False,False,True,False,True,False
575,3.295836866004329,3,1,0,99843.98,0,True,False,False,False,True,False,True,False,True,False
844,3.713572066704308,10,1,1,141175.18,1,True,False,False,True,False,False,True,False,True,False
559,4.204692619390966,9,1,0,175910.95,1,False,False,True,False,True,False,True,False,True,False
725,3.6109179126442243,6,0,1,176984.34,0,True,False,False,False,True,False,False,True,True,False
450,3.367295829986474,7,1,1,43480.63,0,True,False,False,False,True,False,True,False,True,False
738,4.04305126783455,9,0,0,155047.11,1,False,True,False,True,False,False,True,False,True,False
642,2.9444389791664403,3,1,1,176137.2,0,False,True,False,True,False,False,True,False,True,False
618,3.4657359027997265,5,0,1,154843.4,0,False,False,True,False,True,False,True,False,True,False
590,3.8501476017100584,0,1,1,8214.46,0,True,False,False,False,True,False,True,False,True,False
735,3.912023005428146,2,0,1,147075.69,0,True,False,False,False,True,False,False,True,False,True
550,3.5263605246161616,8,0,0,116495.55,0,True,False,False,False,True,False,True,False,True,False
729,3.332204510175204,0,1,1,31165.06,1,False,False,True,True,False,False,False,True,False,True
743,4.07753744390572,5,1,1,192127.22,1,False,True,False,False,True,False,True,False,True,False
555,3.4339872044851463,8,1,0,137491.23,0,True,False,False,False,True,False,True,False,True,False
667,3.58351893845611,3,1,1,186841.71,0,False,False,True,True,False,False,False,True,True,False
790,3.713572066704308,7,0,0,86776.38,0,False,False,True,True,False,False,True,False,True,False
727,3.5263605246161616,2,1,1,72073.72,0,False,True,False,False,True,False,True,False,True,False
744,3.6635616461296463,6,0,0,10662.58,0,True,False,False,True,False,False,True,False,False,True
629,3.5553480614894135,8,1,1,91001.02,0,False,True,False,False,True,False,True,False,True,False
619,3.5553480614894135,4,1,1,20555.21,0,True,False,False,True,False,False,True,False,True,False
634,3.5263605246161616,8,1,1,123164.97,0,True,False,False,False,True,False,True,False,True,False
608,3.5553480614894135,6,1,1,143463.28,0,False,False,True,True,False,False,False,True,False,True
